longitude,latitude,median_income
-117.88,33.85,3.1667
-117.81,33.89,5.8243
-117.82,33.88,7.0526
-117.82,33.89,4.6172
-117.81,33.88,5.3339
-117.82,33.89,4.0714
-117.78,33.86,4.1064
-117.76,33.87,6.4265
-117.83,33.9,6.5755
-117.84,33.9,7.0352
-117.83,33.89,4.625
-117.83,33.88,6.0132
-117.84,33.89,6.7837
-117.83,33.88,6.9308
-117.82,33.88,6.2185
-117.83,33.87,5.2131
-117.81,33.88,9.2327
-117.81,33.87,6.0591
-117.8,33.87,4.2566
-117.81,33.86,3.5625
-117.87,33.92,6.3303
-117.88,33.92,5.457
-117.85,33.92,8.0287
-117.87,33.92,6.0571
-117.83,33.93,6.5841
-117.8,33.92,4.6315
-117.8,33.89,7.0217
-117.79,33.88,6.0829
-117.78,33.87,5.3307
-117.78,33.88,6.6678
-117.78,33.9,6.5437
-117.82,33.9,7.5744
-117.8,33.9,7.8537
-117.74,33.89,7.4947
-117.76,33.88,6.6536
-117.77,33.88,8.1117
-117.78,33.89,8.9088
-117.8,33.85,5.6403
-117.82,33.85,6.057
-117.82,33.85,5.2227
-117.8,33.85,5.806
-117.82,33.84,10.1299
-117.81,33.84,10.5981
-117.79,33.84,8.3931
-117.78,33.85,7.2554
-117.78,33.86,6.1504
-117.76,33.87,7.0592
-117.78,33.81,7.7752
-117.77,33.8,9.8074
-117.8,33.79,4.3269
-117.79,33.8,6.67
-117.77,33.85,7.3681
-117.76,33.84,8.7124
-117.75,33.84,6.6207
-117.76,33.83,6.4415
-117.77,33.84,6.7274
-117.76,33.86,10.1316
-117.75,33.83,8.2375
-117.74,33.85,6.9544
-117.78,33.82,9.1808
-117.76,33.81,7.1193
-117.81,33.8,6.0531
-117.81,33.79,4.2564
-117.8,33.81,8.847
-117.8,33.78,6.925
-117.8,33.78,4.7804
-117.69,33.8,5.2541
-117.66,33.61,8.4112
-117.66,33.62,6.2177
-117.67,33.61,5.7871
-117.66,33.61,6.0471
-117.66,33.61,7.1497
-117.66,33.6,6.8667
-117.66,33.6,7.5488
-117.67,33.61,6.1401
-117.68,33.63,3.929
-117.68,33.63,6.2403
-117.67,33.63,4.4063
-117.62,33.77,4.6369
-117.6,33.72,5.6346
-117.67,33.6,6.7921
-117.66,33.59,7.5791
-117.67,33.6,7.2592
-117.66,33.58,7.5196
-117.67,33.57,7.9294
-117.66,33.57,8.0082
-117.7,33.62,3.7361
-117.69,33.62,6.4598
-117.68,33.61,6.0689
-117.69,33.61,4.0221
-117.68,33.6,7.2147
-117.65,33.65,5.5779
-117.66,33.64,6.7079
-117.67,33.64,5.1645
-117.66,33.65,6.2242
-117.65,33.65,6.7543
-117.65,33.63,8.4471
-117.65,33.65,7.5426
-117.66,33.63,5.5085
-117.63,33.65,7.7814
-117.62,33.64,10.1531
-117.64,33.63,8.798
-117.64,33.64,6.1935
-117.64,33.65,5.4132
-117.63,33.62,3.7139
-117.63,33.63,4.2009
-117.65,33.62,6.2899
-117.64,33.62,3.4115
-117.66,33.62,6.1493
-117.65,33.6,6.4114
-117.64,33.61,5.826
-117.65,33.6,5.133
-117.64,33.59,8.1611
-117.66,33.58,9.6986
-117.65,33.57,4.3542
-117.65,33.58,7.8061
-117.66,33.57,5.5545
-117.65,33.59,8.0409
-117.67,33.54,4.7981
-117.67,33.54,4.8906
-117.67,33.55,3.7609
-117.67,33.56,4.6863
-117.64,33.51,5.9339
-117.64,33.51,7.2648
-117.55,33.52,5.136
-117.59,33.61,10.0765
-117.58,33.6,11.0567
-117.49,33.64,6.8588
-117.59,33.67,6.5143
-117.53,33.69,10.9704
-117.59,33.66,5.1589
-117.58,33.66,5.2497
-117.58,33.65,5.7709
-117.59,33.66,6.0722
-117.59,33.65,4.5022
-117.6,33.65,6.2464
-117.61,33.67,6.8004
-117.64,33.66,4.6076
-117.59,33.65,4.2463
-117.58,33.65,3.375
-117.61,33.63,6.1078
-117.65,33.53,10.49
-117.62,33.42,4.0294
-117.63,33.38,5.1482
-117.61,33.41,6.1557
-117.61,33.42,4.0313
-117.6,33.41,4.5476
-117.62,33.47,6.487
-117.63,33.45,5.3705
-117.63,33.47,7.6012
-117.61,33.45,4.7237
-117.63,33.46,6.3401
-117.64,33.45,6.2871
-117.65,33.42,3.3967
-117.64,33.45,4.875
-117.62,33.43,3.2232
-117.62,33.43,3.3155
-117.62,33.43,2.7545
-117.65,33.4,3.5729
-117.62,33.43,4.0647
-117.61,33.43,2.3545
-117.62,33.42,3.1029
-117.62,33.42,3.1395
-117.6,33.45,5.4031
-117.59,33.44,4.3897
-117.59,33.4,4.0076
-117.59,33.41,5.1298
-117.6,33.42,4.665
-117.61,33.43,3.9875
-117.6,33.43,5.1439
-117.61,33.44,6.5954
-117.59,33.43,6.5964
-117.67,33.47,1.6393
-117.67,33.46,4.6518
-117.67,33.44,6.6852
-117.67,33.46,5.3999
-117.66,33.46,5.0877
-117.66,33.46,5.1024
-117.66,33.48,2.3846
-117.65,33.49,4.3603
-117.64,33.49,5.6197
-117.65,33.48,5.4188
-117.65,33.48,13.0502
-117.63,33.5,7.2013
-117.63,33.47,6.3369
-117.65,33.46,6.0873
-117.64,33.48,5.6754
-117.65,33.45,5.49
-117.73,33.49,10.3983
-117.76,33.48,5.0044
-117.74,33.51,7.8239
-117.73,33.53,7.8915
-117.72,33.54,4.9821
-117.72,33.53,5.1129
-117.72,33.51,5.133
-117.72,33.49,5.7281
-117.73,33.49,9.8321
-117.73,33.51,6.1785
-117.69,33.6,6.4211
-117.68,33.6,6.8154
-117.69,33.6,5.4622
-117.7,33.6,3.0461
-117.69,33.6,3.475
-117.69,33.6,6.5413
-117.69,33.59,7.9283
-117.68,33.59,8.8636
-117.69,33.58,7.5177
-117.68,33.59,14.9009
-117.69,33.58,10.3953
-117.68,33.47,6.126
-117.68,33.48,5.0527
-117.68,33.49,4.245
-117.68,33.49,2.8357
-117.67,33.49,2.1935
-117.67,33.49,8.163
-117.68,33.51,6.323
-117.68,33.49,6.3568
-117.69,33.48,6.1815
-117.69,33.47,5.756
-117.66,33.51,4.0167
-117.66,33.5,4.4732
-117.67,33.51,4.0388
-117.67,33.51,3.4792
-117.67,33.51,2.9762
-117.69,33.47,3.86
-117.7,33.47,4.1563
-117.7,33.47,3.5915
-117.69,33.47,3.668
-117.7,33.47,3.8403
-117.72,33.43,3.8992
-117.68,33.55,6.065
-117.68,33.54,7.618
-117.68,33.52,5.753
-117.69,33.55,6.8007
-117.69,33.54,6.5394
-117.69,33.53,6.0868
-117.69,33.52,3.4455
-117.7,33.51,6.8279
-117.69,33.52,4.538
-117.7,33.53,5.9088
-117.71,33.52,6.1007
-117.71,33.51,13.1477
-117.71,33.51,6.379
-117.68,33.57,10.1122
-117.69,33.55,8.3275
-117.69,33.55,6.0743
-117.7,33.54,7.9338
-117.7,33.55,7.1736
-117.7,33.56,6.9343
-117.7,33.56,4.1379
-117.7,33.57,3.3125
-117.71,33.54,10.4415
-117.71,33.54,7.3878
-117.71,33.58,4.6336
-117.7,33.57,3.6196
-117.71,33.57,4.045
-117.71,33.57,4.877
-117.68,33.51,6.2661
-117.69,33.51,4.6607
-117.7,33.5,5.5677
-117.71,33.49,8.583
-117.7,33.5,8.7591
-117.7,33.48,6.3579
-117.7,33.48,6.3088
-117.71,33.47,6.5206
-117.74,33.46,4.89
-117.71,33.47,5.5507
-117.7,33.68,2.8192
-117.76,33.71,8.3634
-117.75,33.71,3.2841
-117.76,33.7,7.9125
-117.77,33.71,7.3141
-117.77,33.7,5.5464
-117.77,33.7,3.7147
-117.69,33.65,6.1062
-117.71,33.65,8.6088
-117.7,33.65,6.1863
-117.71,33.64,8.111
-117.71,33.63,5.8399
-117.71,33.63,4.5909
-117.71,33.63,3.4261
-117.7,33.63,5.2325
-117.72,33.64,2.2969
-117.7,33.62,5.0686
-117.7,33.63,5.5584
-117.71,33.62,5.8898
-117.76,33.72,10.4498
-117.76,33.72,7.9739
-117.75,33.72,8.7603
-117.76,33.72,4.3636
-117.76,33.71,3.2229
-117.74,33.73,4.1167
-117.69,33.66,8.2953
-117.69,33.66,6.9501
-117.67,33.67,5.7797
-117.67,33.66,4.7341
-117.68,33.65,5.928
-117.64,33.68,6.5069
-117.7,33.72,1.9659
-117.69,33.65,7.5619
-117.7,33.64,8.1926
-117.69,33.63,4.9079
-117.69,33.64,5.7559
-117.69,33.64,6.9741
-117.82,33.71,2.885
-117.82,33.72,6.5987
-117.81,33.73,2.1719
-117.8,33.72,4.821
-117.81,33.71,7.3769
-117.82,33.72,6.8634
-117.77,33.7,5.4248
-117.77,33.69,3.7988
-117.77,33.69,5.0631
-117.77,33.69,2.1406
-117.78,33.69,5.1299
-117.78,33.68,6.115
-117.78,33.69,6.0961
-117.8,33.69,6.8219
-117.79,33.69,5.7115
-117.79,33.68,6.8722
-117.8,33.68,4.4391
-117.8,33.69,4.2083
-117.8,33.69,7.9887
-117.8,33.68,3.631
-117.8,33.68,6.9133
-117.81,33.67,7.7589
-117.81,33.67,4.6019
-117.81,33.67,5.2124
-117.81,33.67,7.2025
-117.81,33.67,7.4581
-117.81,33.68,5.1583
-117.78,33.68,6.0634
-117.78,33.68,4.6793
-117.79,33.68,7.2118
-117.78,33.68,4.0187
-117.79,33.68,5.7858
-117.79,33.68,8.735
-117.8,33.67,5.7759
-117.8,33.67,8.284
-117.8,33.67,6.7962
-117.81,33.69,2.4233
-117.81,33.68,4.5469
-117.82,33.68,8.7974
-117.82,33.68,7.9187
-117.82,33.67,6.276
-117.83,33.68,4.1652
-117.82,33.68,6.1395
-117.77,33.67,4.5094
-117.77,33.72,6.5743
-117.77,33.72,7.8139
-117.77,33.71,8.1111
-117.77,33.71,7.5847
-117.77,33.71,5.5631
-117.78,33.71,7.3518
-117.78,33.71,4.6141
-117.79,33.73,7.2074
-117.78,33.7,5.409
-117.79,33.7,6.3298
-117.79,33.71,6.2162
-117.79,33.71,7.1069
-117.79,33.7,4.4286
-117.8,33.7,5.2923
-117.79,33.7,5.1741
-117.79,33.69,6.5783
-117.79,33.69,8.7385
-117.8,33.69,3.3438
-117.8,33.55,4.1304
-117.79,33.56,7.866
-117.81,33.56,10.9601
-117.8,33.55,5.8371
-117.77,33.6,3.7059
-117.8,33.53,4.1591
-117.78,33.54,2.2969
-117.79,33.55,3.821
-117.75,33.54,5.0907
-117.77,33.51,4.4464
-117.77,33.55,6.7861
-117.73,33.57,4.8488
-117.86,33.67,3.875
-117.82,33.67,2.5197
-117.83,33.67,3.7976
-117.83,33.66,6.5356
-117.83,33.66,5.3423
-117.81,33.67,6.3767
-117.8,33.66,4
-117.81,33.66,10.0757
-117.81,33.66,5.8752
-117.82,33.66,6.4238
-117.84,33.64,2.4132
-117.87,33.61,7.79
-117.86,33.61,8.6001
-117.88,33.55,10.1275
-117.84,33.6,9.0519
-117.86,33.62,7.9367
-117.86,33.62,10.1989
-117.85,33.62,10.3893
-117.85,33.61,7.5674
-117.85,33.62,15.0001
-117.86,33.63,5.3099
-117.77,33.54,7.2217
-117.76,33.54,6.9257
-117.77,33.54,4.1699
-117.77,33.53,3.2708
-117.8,33.52,3.053
-117.76,33.53,7.9794
-117.76,33.53,8.4614
-117.76,33.53,10.6349
-117.77,33.53,5.1837
-117.78,33.51,6.6178
-117.73,33.63,5.5137
-117.74,33.62,5.6877
-117.75,33.64,5.5342
-117.72,33.62,3.1679
-117.72,33.62,2.8583
-117.71,33.61,2.395
-117.72,33.63,1.9
-117.72,33.62,2.7634
-117.73,33.61,4.8611
-117.74,33.62,3.4706
-117.74,33.61,3.7422
-117.74,33.61,3.5625
-117.75,33.61,3.1779
-117.75,33.6,4.9
-117.75,33.61,3.2845
-117.73,33.61,2.6759
-117.7,33.61,3.6484
-117.7,33.6,2.3774
-117.71,33.6,3.5521
-117.71,33.6,2.3387
-117.72,33.61,2.5685
-117.72,33.61,2.49
-117.71,33.61,2.6848
-117.71,33.61,2.3438
-117.71,33.6,2.7601
-117.7,33.6,2.625
-117.7,33.6,3.1131
-117.7,33.59,4.1678
-117.84,33.66,4.5833
-117.84,33.66,3.7857
-117.84,33.65,2.2262
-117.83,33.66,7.9217
-117.83,33.65,3.7875
-117.83,33.65,4.1103
-117.82,33.66,6.4967
-117.81,33.63,8.1093
-117.82,33.65,6.3822
-117.8,33.63,4.1944
-117.8,33.64,8.8693
-117.8,33.63,11.1121
-117.82,33.64,9.8589
-117.81,33.64,11.0138
-117.81,33.64,12.3411
-117.88,33.6,8.8742
-117.87,33.6,6.6155
-117.87,33.6,5.1155
-117.87,33.59,6.6544
-117.87,33.6,5.2949
-117.86,33.6,6.6265
-117.87,33.6,4.498
-117.89,33.6,7.8164
-117.9,33.61,4.0764
-117.91,33.61,4.8
-117.91,33.6,5.1048
-117.92,33.57,7.2988
-117.9,33.6,3.6538
-117.92,33.61,3.5682
-117.91,33.61,11.075
-117.92,33.61,10.3682
-117.92,33.61,10.3048
-117.91,33.61,11.216
-117.88,33.63,4.7024
-117.89,33.62,3.0625
-117.88,33.64,8.5574
-117.9,33.61,13.1738
-117.89,33.61,6.3017
-117.89,33.61,6.0247
-117.89,33.61,5
-117.89,33.61,5.1923
-117.89,33.6,5.6336
-117.89,33.61,4.2222
-117.9,33.61,3.4937
-117.87,33.64,10.2849
-117.86,33.65,5.4284
-117.87,33.63,10.8289
-117.87,33.62,15.0001
-117.87,33.62,9.802
-117.88,33.65,5.9055
-117.9,33.63,10.1454
-117.91,33.63,3.1985
-117.9,33.63,6.1426
-117.9,33.63,3.2125
-117.9,33.63,7.1148
-117.88,33.66,3.5426
-117.89,33.66,4.1372
-117.9,33.66,3.6042
-117.9,33.65,4.6808
-117.89,33.66,5.5422
-117.9,33.65,6.632
-117.9,33.64,3.9375
-117.9,33.65,5.2549
-117.9,33.65,4.4135
-117.91,33.65,2.625
-117.9,33.65,3.4125
-117.91,33.65,2.2222
-117.91,33.64,3.9306
-117.9,33.64,5.0532
-117.91,33.64,4.8098
-117.91,33.64,3.6406
-117.91,33.63,2.7264
-117.92,33.63,4.9643
-117.91,33.63,4.9125
-117.92,33.64,3.1305
-117.91,33.64,2.8553
-117.92,33.63,3.5161
-117.91,33.63,3.5388
-117.92,33.62,5.2416
-117.92,33.63,7.8496
-117.92,33.62,6.5842
-117.91,33.61,5.9196
-117.91,33.62,4.4063
-117.91,33.62,9.2175
-117.92,33.61,5.3369
-117.93,33.62,4.5658
-117.93,33.62,5.6315
-117.94,33.62,6.5928
-117.95,33.63,6.0516
-117.96,33.6,5.2333
-117.93,33.61,3.8125
-117.93,33.62,7.0516
-117.94,33.62,3.6607
-117.94,33.65,5.6637
-117.93,33.65,4.4211
-117.93,33.64,2.7143
-117.94,33.64,2.6221
-117.93,33.64,2.5301
-117.92,33.64,3.0708
-117.94,33.64,1.6389
-117.93,33.64,2.7543
-117.95,33.63,5.8777
-117.95,33.63,6
-117.93,33.63,4.6161
-117.95,33.63,3.9917
-117.91,33.65,4.1029
-117.92,33.64,2.75
-117.92,33.65,3.4417
-117.93,33.65,3.5179
-117.91,33.65,2.1074
-117.92,33.65,0.9702
-117.92,33.65,4.1026
-117.92,33.65,3.184
-117.93,33.65,2.75
-117.92,33.68,4.8125
-117.93,33.67,8.1001
-117.94,33.67,8.1839
-117.94,33.66,5.5
-117.94,33.65,5.2732
-117.93,33.65,4.2036
-117.93,33.69,5.01
-117.93,33.69,6.4441
-117.92,33.68,4.4732
-117.93,33.68,5.069
-117.94,33.68,7.4056
-117.92,33.67,4.2071
-117.93,33.66,9.6062
-117.93,33.65,3.1483
-117.91,33.69,5.2815
-117.91,33.67,3.512
-117.9,33.68,4.8359
-117.9,33.67,6.1601
-117.89,33.68,5.0853
-117.9,33.67,6.6833
-117.91,33.67,4.4625
-117.91,33.66,4.0341
-117.91,33.65,4.0417
-117.91,33.66,3.225
-117.9,33.66,3.1667
-117.9,33.66,6.6369
-117.9,33.69,5.422
-117.87,33.69,3.7174
-117.89,33.68,3.3409
-117.88,33.69,5.2138
-117.86,33.71,3.152
-117.86,33.71,3.375
-117.87,33.71,4.9148
-117.87,33.71,3.5326
-117.87,33.7,4.9153
-117.87,33.7,5.0956
-117.88,33.71,4.1
-117.88,33.71,3.5551
-117.88,33.71,3.1742
-117.88,33.7,5.4836
-117.88,33.7,3.4835
-117.88,33.7,5.3254
-117.88,33.7,3.8029
-117.9,33.72,3.6875
-117.91,33.72,4.5607
-117.9,33.72,4.3899
-117.9,33.73,3.2639
-117.89,33.72,4.65
-117.89,33.72,3.6618
-117.88,33.73,4.5726
-117.88,33.72,3.9844
-117.88,33.72,3.89
-117.9,33.71,6.1966
-117.89,33.71,4.7422
-117.89,33.71,4.5814
-117.9,33.71,6.2488
-117.89,33.71,6.2452
-117.9,33.71,6.3427
-117.92,33.7,4.2708
-117.91,33.71,3.6505
-117.89,33.7,3.2386
-117.9,33.7,4.6483
-117.9,33.7,4.5757
-117.86,33.73,3.5694
-117.86,33.72,2.3333
-117.87,33.72,3.5902
-117.87,33.72,3.8421
-117.86,33.72,3.413
-117.86,33.72,3.5511
-117.85,33.73,2.4539
-117.84,33.73,2.4211
-117.84,33.74,3.1353
-117.84,33.74,3.3611
-117.84,33.74,3.2104
-117.83,33.74,2.6771
-117.86,33.75,1.8
-117.86,33.75,1.9309
-117.86,33.75,2.9271
-117.86,33.76,2.8289
-117.85,33.74,2.7059
-117.85,33.75,2.5651
-117.86,33.74,3.375
-117.86,33.74,4.125
-117.85,33.74,2.1992
-117.86,33.73,3.775
-117.86,33.73,3.7202
-117.86,33.73,2.6385
-117.87,33.74,2.6734
-117.87,33.73,3.4193
-117.87,33.74,3.415
-117.86,33.74,3.425
-117.86,33.73,3.3125
-117.86,33.74,2.5
-117.89,33.73,3.0824
-117.9,33.73,3.7147
-117.9,33.73,4.1
-117.88,33.73,3.2037
-117.88,33.73,3.75
-117.89,33.75,4.0231
-117.89,33.74,2.9167
-117.89,33.74,3.2292
-117.9,33.75,3.425
-117.9,33.74,2.2105
-117.9,33.74,2.3783
-117.91,33.74,2.9926
-117.91,33.73,4.7639
-117.9,33.73,3.9659
-117.9,33.74,2.7535
-117.9,33.74,4.7679
-117.9,33.74,3.0833
-117.89,33.74,3.75
-117.89,33.74,4.6875
-117.89,33.73,4.0769
-117.88,33.75,1.5026
-117.88,33.74,3.1964
-117.88,33.74,3.1691
-117.88,33.74,2.8077
-117.87,33.74,2.7632
-117.88,33.74,2.5224
-117.88,33.74,3.0083
-117.87,33.76,2.246
-117.87,33.75,2.6561
-117.87,33.75,2.6635
-117.86,33.75,3.5972
-117.86,33.75,1.5054
-117.87,33.75,0.971
-117.87,33.75,1.7019
-117.88,33.76,3.4345
-117.88,33.76,1.7823
-117.88,33.75,4.5125
-117.88,33.75,2.8342
-117.9,33.76,3.6953
-117.9,33.75,3.7143
-117.89,33.76,3.8056
-117.89,33.75,3.1713
-117.88,33.78,3.5972
-117.88,33.77,6.9737
-117.88,33.78,3.3472
-117.89,33.77,4.1951
-117.89,33.77,3.9219
-117.89,33.76,4.8
-117.87,33.77,8.0784
-117.87,33.76,4.1071
-117.86,33.77,4.6111
-117.86,33.76,4.7083
-117.84,33.76,4.2798
-117.85,33.76,2.8828
-117.84,33.76,5.375
-117.84,33.76,3.6806
-117.84,33.75,4.0214
-117.85,33.76,4.5461
-117.84,33.77,4.3292
-117.85,33.77,4.0398
-117.84,33.77,3.5195
-117.84,33.76,4.3698
-117.83,33.75,4.9957
-117.82,33.75,4.6161
-117.82,33.75,2.8261
-117.82,33.74,3.0958
-117.83,33.75,3.4152
-117.81,33.75,5.021
-117.8,33.74,5.2998
-117.81,33.73,3.5719
-117.81,33.74,3.3047
-117.81,33.73,3.0305
-117.81,33.73,4.7273
-117.82,33.73,3.8703
-117.82,33.73,4.7039
-117.82,33.73,5.0162
-117.83,33.74,3.0382
-117.83,33.73,3.5387
-117.8,33.76,6.9014
-117.79,33.76,11.0546
-117.79,33.75,13.466
-117.79,33.75,9.3845
-117.8,33.75,5.3903
-117.8,33.74,6.5616
-117.81,33.75,3.7031
-117.79,33.77,8.5403
-117.79,33.77,6.9014
-117.78,33.76,11.4537
-117.78,33.78,10.1714
-117.76,33.79,8.2653
-117.77,33.76,11.0124
-117.82,33.77,7.0565
-117.83,33.77,4.1151
-117.83,33.77,4.275
-117.82,33.76,6.5308
-117.82,33.77,7.1882
-117.82,33.76,6.2944
-117.81,33.76,5.5654
-117.8,33.77,8.7496
-117.81,33.77,7.2392
-117.81,33.83,10.157
-117.83,33.83,8.3818
-117.83,33.83,3.6707
-117.82,33.8,4.0484
-117.83,33.79,4.8542
-117.82,33.79,4.1339
-117.83,33.8,5.8622
-117.83,33.8,3.8681
-117.84,33.79,5.3041
-117.83,33.79,2.9312
-117.84,33.79,2.378
-117.84,33.78,4.6125
-117.84,33.78,4.25
-117.81,33.79,3.75
-117.82,33.78,6.58
-117.81,33.78,5.7934
-117.82,33.78,5.4562
-117.81,33.82,12.2092
-117.8,33.83,11.1228
-117.82,33.82,8.3637
-117.81,33.81,8.9257
-117.81,33.82,10.8111
-117.82,33.81,9.9055
-117.83,33.82,5.7817
-117.83,33.82,3.6953
-117.83,33.81,2.8403
-117.82,33.81,5.4395
-117.83,33.81,5.4298
-117.82,33.81,6.0705
-117.85,33.79,3.4234
-117.85,33.79,3.6827
-117.86,33.79,3.1792
-117.85,33.79,3.8929
-117.85,33.78,3.3939
-117.86,33.78,3.125
-117.85,33.77,4.575
-117.85,33.79,2.4688
-117.86,33.79,3.8929
-117.86,33.78,2.6959
-117.87,33.78,4.3039
-117.87,33.78,4.7208
-117.87,33.78,3.7454
-117.86,33.8,3.5172
-117.86,33.79,4.105
-117.87,33.79,4.192
-117.88,33.79,5.1418
-117.89,33.78,2.8835
-117.9,33.78,3.3627
-117.85,33.84,6.6719
-117.86,33.84,3.0087
-117.85,33.84,5.1785
-117.85,33.83,5.6784
-117.86,33.83,5.3439
-117.84,33.84,4.5217
-117.86,33.8,2.8235
-117.85,33.81,4.9917
-117.85,33.81,4.0417
-117.85,33.8,3.825
-117.85,33.8,4.3269
-117.84,33.81,4.0324
-117.84,33.8,4.3661
-117.84,33.8,3.59
-117.86,33.82,6.6603
-117.84,33.82,4.7946
-117.84,33.84,5.0629
-117.89,33.84,3.5521
-117.89,33.83,5.6276
-117.9,33.83,3.8456
-117.89,33.82,4.8906
-117.89,33.8,6.0224
-117.89,33.82,5.0605
-117.89,33.82,3.6761
-117.87,33.81,3.7604
-117.87,33.84,5.3812
-117.88,33.84,3.5893
-117.88,33.84,3.7303
-117.87,33.83,5.6163
-117.88,33.83,6.4685
-117.88,33.83,6.8407
-117.88,33.82,3.8631
-117.88,33.82,6.0488
-117.87,33.82,5.9397
-117.88,33.85,3.7772
-117.88,33.85,4.375
-117.88,33.84,6.1168
-117.88,33.84,5.1782
-117.9,33.85,4.325
-117.9,33.85,3.6
-117.89,33.85,3.875
-117.9,33.85,3.3375
-117.89,33.85,3.2303
-117.9,33.84,3.5329
-117.89,33.84,2.8021
-117.88,33.85,2.3173
-117.88,33.84,3.9286
-117.87,33.84,4.5
-117.87,33.84,4.0724
-117.87,33.84,4.5112
-117.87,33.84,5.1182
-117.85,33.85,4.2276
-117.86,33.85,4.9306
-117.92,33.85,2.3704
-117.92,33.84,4.6111
-117.92,33.85,3.2344
-117.91,33.85,2.7014
-117.91,33.84,2.9583
-117.91,33.85,3.025
-117.91,33.84,2.6563
-117.93,33.85,1.9621
-117.94,33.85,3.3393
-117.93,33.85,2.9474
-117.93,33.85,3.875
-117.93,33.85,4.2019
-117.93,33.85,3.2188
-117.94,33.85,4.275
-117.93,33.84,3.2301
-117.95,33.85,4.1325
-117.96,33.85,4.125
-117.97,33.85,4.0061
-117.96,33.85,4.8438
-117.95,33.84,3.4028
-117.95,33.84,3.75
-117.95,33.84,3.5455
-117.94,33.84,3.1884
-117.94,33.84,3.6214
-117.98,33.85,4.765
-117.98,33.84,3.9539
-117.98,33.84,5.0747
-117.97,33.85,5.1057
-117.96,33.84,3.4583
-117.97,33.84,4.8667
-117.97,33.84,5.25
-117.97,33.84,4.2679
-117.97,33.84,2.8348
-117.99,33.84,4.9115
-117.97,33.83,3.2546
-117.98,33.84,4.6042
-117.98,33.83,3.3006
-118,33.82,3.2326
-118.01,33.82,4.0625
-118.01,33.83,2.5577
-118.01,33.83,2.4609
-118,33.83,3.9333
-118,33.83,2.2401
-118,33.82,4.5294
-117.99,33.83,3.2539
-117.99,33.82,3.1538
-117.99,33.83,5.2657
-117.99,33.82,4.1167
-117.98,33.83,3.2823
-117.98,33.82,4.9219
-117.98,33.82,5.5486
-117.98,33.83,6.213
-117.97,33.83,4.0185
-117.97,33.82,2.9891
-117.97,33.82,3.7655
-117.96,33.83,3.3831
-117.96,33.83,3.1315
-117.96,33.83,6.1001
-117.95,33.84,3.65
-117.94,33.83,3.25
-117.95,33.83,4.9394
-117.94,33.82,3.8828
-117.94,33.82,3.4
-117.95,33.82,3.6875
-117.95,33.83,5.0599
-117.96,33.83,6.3214
-117.95,33.83,3.8214
-117.93,33.83,2.4942
-117.92,33.82,4.3583
-117.94,33.82,2.3347
-117.94,33.82,5.0764
-117.93,33.82,3.0179
-117.92,33.84,3.2969
-117.92,33.83,2.5564
-117.93,33.83,3.375
-117.93,33.84,6.0531
-117.93,33.84,3.475
-117.91,33.84,2.2716
-117.9,33.83,2.8072
-117.91,33.83,1.119
-117.92,33.83,1.425
-117.91,33.84,1.5903
-117.91,33.84,3.125
-117.91,33.83,3.6607
-117.91,33.83,3.0288
-117.92,33.83,5.0275
-117.92,33.83,3.6042
-117.91,33.83,2.5509
-117.9,33.82,2.4931
-117.92,33.82,4.5057
-117.91,33.82,2.9479
-117.91,33.82,2.3843
-117.91,33.81,2.5625
-117.91,33.82,3.7014
-117.93,33.81,4.8981
-117.92,33.81,5.6047
-117.93,33.8,4.2731
-117.92,33.8,4.6696
-117.9,33.8,2.9231
-117.9,33.8,2.4833
-117.9,33.8,3.0789
-117.9,33.8,4.375
-117.94,33.81,4.2759
-117.94,33.81,3.256
-117.94,33.81,5.8461
-117.94,33.81,4.5714
-117.94,33.8,4.9429
-117.94,33.81,3.6771
-117.93,33.8,4.8611
-117.95,33.82,4.0735
-117.95,33.82,4.3269
-117.96,33.82,3.63
-117.96,33.82,3.7917
-117.96,33.8,4.7667
-117.96,33.81,5.2384
-117.96,33.81,4.7772
-117.96,33.81,4.7738
-117.96,33.82,3.707
-117.96,33.82,3.6422
-117.95,33.81,5.118
-117.96,33.81,4.4663
-117.95,33.81,4.025
-118,33.81,4.3636
-118,33.81,3.5268
-118.01,33.81,4.5179
-118,33.82,3.1087
-118,33.81,4.1276
-118,33.81,3.7059
-117.99,33.8,3.975
-118,33.81,2.8835
-117.99,33.82,2.8625
-117.99,33.81,2.4526
-117.99,33.81,2.2
-117.99,33.81,4.1667
-117.98,33.81,2.582
-117.98,33.81,3.7201
-117.98,33.81,5.152
-117.97,33.81,2.8042
-117.97,33.81,4.485
-117.99,33.8,3.3281
-117.99,33.79,4.5263
-117.99,33.79,3.1801
-117.99,33.79,3.9566
-117.98,33.8,5.4876
-117.98,33.79,4.1115
-117.98,33.8,4.3036
-117.97,33.8,5.4631
-117.97,33.79,3.6849
-118,33.79,3.6531
-117.99,33.78,3.5313
-117.99,33.79,3.2857
-117.98,33.78,3.9798
-117.97,33.79,4.1818
-117.99,33.78,3.1049
-117.97,33.78,3.9479
-117.98,33.78,3.2636
-117.96,33.8,3.4821
-117.96,33.79,5.2816
-117.96,33.8,5.244
-117.96,33.8,4.425
-117.95,33.79,5.6935
-117.95,33.78,3.9536
-117.96,33.79,2.0677
-117.96,33.78,6.37
-117.94,33.8,2.8
-117.95,33.79,4.4667
